text,user/name
"📢Q2 2023 #XOM earnings were released this morning. 

The work we’ve been doing to improve our underlying profitability is reflected in our second-quarter results, which doubled from what we earned in a comparable industry commodity price environment* just five years ago.

Earnings totaled more than $19 billion during the first half of the year, and we are on track to structurally reduce costs by $9 billion at year end compared to 2019. Production is up 20% year-over-year in Guyana and the Permian, and we’re playing a leading role in the industry's energy transition with an agreement to acquire Denbury and with three of the world's largest CO₂ offtake agreements. #XOM

This reflects our determination to profitably grow our ExxonMobil Low Carbon Solutions business by creating a compelling customer decarbonization proposition with the potential to reduce emissions by 100 million tons per year**.

Read the full breakdown here: https://exxonmobil.co/3OeZnRc

* Based on ExxonMobil assessment of historical industry commodity prices and margins referencing Intercontinental Exchange (ICE), S&P Global Platts, IHS Markit as well as company estimates and analysis, the second-quarter 2023 industry commodity price environment is similar to the second-quarter of 2018. General industry commodity price environment comparisons may not be a complete match individual segments.

** Subject to additional investment by ExxonMobil and permitting for carbon capture and storage projects. Offtake agreements begin in 2025.",ExxonMobil
"💨 The wind energy industry is growing, and more than ever, lubricants are critical. 
 
Because many wind turbines are located in remote areas, facing extreme conditions, operators need high-performance lubricants that are up to the challenge. These lubricants need to be reliable at wider temperature ranges and last longer, given the complexities of maintenance.
 
⚡️ Delivering that competitive edge is our specialty. 
 
Two of our engineering and technology specialists, Mike Blumenfeld and Flory Wong, explain.

https://corporate.exxonmobil.com/who-we-are/technology-and-collaborations/wind-energy-institute-canada-lubricants",ExxonMobil
"🔮 Years of foresight

💲Billions in investments 

👷‍♀️👷‍♂️👷 Thousands of scientists and engineers to plan, build and operate the complex infrastructure for producing oil and gas 

As industrial customers and the global economy continue to rely on us for dependable #energy, we’re expanding supply from Guyana. See the steps we take to add nearly 375,000 oil-equivalent barrels a day to the global #energysupply. 

https://exxonmobil.co/44RjoUE",ExxonMobil
"Over the #bankholiday weekend, UK Shell stations will remain open.
 
If you’re a key worker, we’re delighted to offer you a free Jamie Oliver deli by Shell sandwich every day. Thanks for keeping the country running at this difficult time. For more info: shell.co.uk/covid19 #COVID19",Shell
"During these difficult and unprecedented times we want to say a big thank you to all our customers for your support and understanding as we continue to work hard to keep necessary journeys on the road and communities supplied. Stay safe and well and do keep following us here, or visit our website: shell.co.uk/covid19 for updates. #thankyou #GoWell #COVID19",Shell
"As #COVID19 continues to impact lives, we continue to put the safety of our frontline teams and our customers first. At this time of unprecedented global challenge our UK Service Stations will continue to operate safely and reliably to help keep necessary journeys on the road and communities supplied. 

The safety and wellbeing of our customers and retail teams is of the utmost importance to us. We are working closely with our Retailers to ensure they implement government guidance, including more frequent and intensive cleaning of high public contact areas like counters, fuel pumps and payment keypads. We are also advising customers to pay via contactless and are upholding thorough hand washing and social distancing guidelines.

Find out more details here: http://www.shell.co.uk/covid19",Shell
"We wish Her Majesty The Queen many congratulations on reaching her Platinum Jubilee.

We’re honoured to have welcomed Her Majesty to bp many times over her 70 year reign, and we've selected our favourite pictures from a few of those moments to mark this special occasion.

#PlatinumJubilee #HM70",bp
"We’re #BackingBritain, playing our part to deliver cleaner, homegrown energy now and for the future. We intend to invest up to £18 billion in the UK energy system by 2030 - helping the country boost energy security and reach #NetZero. We’ll continue investing in North Sea oil and gas, while driving down operation emissions. And we’re in action on a range of lower carbon energy investments in the UK, which are expected to support the economy, skills development and create jobs in the communities where we operate. 👉https://on.bp.com/BackingBritain",bp
"💪 We’re proud to be bringing our global partnerships, expertise & investment to Teesside, with ADNOC & Masdar set to join our blue and green hydrogen developments. These projects in Teesside could help create jobs, spur economic growth & drive a home-grown energy transition. More on: on.bp.com/3MJTWrJ",bp
"Did you know we're giving a new life to plastic waste?

In Houston, we launched a new facility to sort huge volumes of plastic waste that can be recycled into valuable products (like medical supplies and mobile phones). Even better, this advanced recycling process already produces at least 19% lower greenhouse gas emissions compared to processing the same amount of crude-based feedstocks. 

https://exxonmobil.co/46MmOdo",ExxonMobil
"Hydrogen—a condensed history: 

🗓 1671: Humans discover this abundant element
🗓 1900: The first hydrogen-filled airship launches 
🗓 1943: Liquid hydrogen is tested as rocket fuel
🗓 2016: Hydrogen fuel cell car launches

2022 and beyond? Using #carboncapture and our expertise to help produce hydrogen at greater scale 

At our Baytown, Texas, plant we’re planning to build a facility that would produce blue hydrogen by breaking down natural gas into CO₂ and H₂. When we store the CO₂ deep underground, we are left with H₂ as a low-emission fuel for future use. It’s one of the ways we’re advancing climate solutions. 
#energytransition 

https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/hydrogen",ExxonMobil
